112611.0,0
112613.0,2
112619.0,0
112622.0,2
112625.0,0
112627.0,0
112630.0,0
112633.0,0
112636.0,0
112639.0,0
112640.0,0
112650.0,0
112652.0,0
112659.0,0
112665.0,0
112670.0,2
112671.0,0
112674.0,0
112687.0,0
112690.0,0
112691.0,0
112700.0,0
112701.0,0
112702.0,0
112708.0,0
112712.0,0
112721.0,0
112722.0,0
112723.0,0
112724.0,0
112732.0,2
112733.0,1
112736.0,0
112748.0,0
112761.0,0
112769.0,1
112773.0,0
112780.0,0
112783.0,0
112789.0,1
112798.0,0
112805.0,0
112810.0,0
112814.0,0
112821.0,0
112835.0,0
112839.0,0
112840.0,0
112841.0,2
112845.0,0
112848.0,0
112851.0,0
112852.0,0
112858.0,0
112880.0,0
112888.0,0
112891.0,0
112901.0,0
112904.0,0
112908.0,0
112909.0,0
112919.0,2
112924.0,0
112926.0,0
112928.0,0
112930.0,0
112931.0,0
112933.0,0
112936.0,0
112944.0,0
112953.0,0
112956.0,0
112957.0,0
112958.0,0
112959.0,0
112964.0,0
112973.0,0
112974.0,0
112975.0,0
112978.0,0
112980.0,0
112985.0,0
112986.0,0
112990.0,2
112993.0,0
112994.0,0
112996.0,0
112997.0,0
112998.0,2
113001.0,0
113005.0,0
113008.0,0
113009.0,0
113011.0,0
113012.0,0
113014.0,0
113016.0,0
113021.0,0
113022.0,0
113024.0,0
113027.0,0
113032.0,0
113038.0,0
113042.0,0
113045.0,0
113050.0,0
113052.0,2
113055.0,0
113058.0,0
113063.0,0
113064.0,0
113065.0,0
113080.0,0
113089.0,0
113090.0,0
113094.0,0
113097.0,0
113099.0,0
113100.0,0
113104.0,0
113106.0,0
113107.0,0
113108.0,0
113109.0,0
113114.0,0
113116.0,0
113117.0,0
113124.0,0
113125.0,0
113128.0,0
113129.0,0
113130.0,0
113131.0,0
113136.0,0
113145.0,0
113147.0,0
113150.0,2
113151.0,0
113153.0,0
113154.0,0
113156.0,0
113161.0,0
113163.0,0
113167.0,0
113168.0,0
113173.0,0
113177.0,0
113184.0,0
113185.0,0
113195.0,0
113200.0,0
113201.0,0
113203.0,0
113204.0,0
113206.0,0
113209.0,0
113210.0,0
113211.0,0
113214.0,0
113215.0,0
113217.0,0
113220.0,0
113221.0,2
113229.0,0
113231.0,0
113234.0,0
113235.0,0
113238.0,0
113240.0,0
113241.0,0
113243.0,0
113246.0,0
113247.0,0
113248.0,0
113250.0,0
113251.0,0
113253.0,0
113255.0,0
113262.0,0
113264.0,0
113286.0,0
113288.0,0
113290.0,0
113295.0,0
113315.0,0
113319.0,2
113331.0,0
113334.0,0
113342.0,0
113343.0,0
113347.0,0
113349.0,0
113350.0,0
113364.0,0
113365.0,0
113374.0,0
113375.0,0
113389.0,0
113391.0,0
113396.0,0
113399.0,0
113402.0,0
113404.0,0
113408.0,0
113411.0,0
113412.0,0
113414.0,0
113420.0,0
113424.0,0
113426.0,0
113429.0,2
113431.0,0
113435.0,0
113437.0,1
113440.0,0
113441.0,0
113444.0,0
113445.0,0
113446.0,0
113449.0,0
113469.0,0
113470.0,0
113475.0,0
113479.0,0
113480.0,0
113487.0,0
113488.0,0
113490.0,0
113491.0,0
113500.0,0
113503.0,2
113506.0,0
113507.0,0
113509.0,2
113516.0,0
113519.0,0
113527.0,0
113534.0,2
113537.0,0
113543.0,1
113550.0,0
113551.0,0
113554.0,2
113563.0,0
113573.0,0
113575.0,0
113582.0,0
113583.0,0
113584.0,0
113586.0,0
113587.0,0
113588.0,0
113589.0,0
113591.0,2
113597.0,0
113605.0,0
113607.0,0
113621.0,1
113636.0,0
113642.0,2
113647.0,0
113649.0,0
113650.0,0
113670.0,2
113671.0,0
113672.0,0
113676.0,0
113677.0,1
113680.0,0
113685.0,0
113687.0,0
113705.0,0
113707.0,0
113710.0,0
113716.0,0
113722.0,0
113723.0,0
113724.0,0
113728.0,0
113732.0,0
113734.0,0
113735.0,0
113737.0,0
113738.0,0
113747.0,0
113763.0,0
113784.0,1
113785.0,0
113805.0,0
113809.0,0
113820.0,0
113830.0,0
113835.0,0
113838.0,0
113840.0,2
113843.0,0
113851.0,0
113852.0,0
113854.0,0
113856.0,0
113860.0,0
113861.0,0
113862.0,0
113867.0,0
113870.0,0
113876.0,0
113879.0,0
113880.0,0
113886.0,0
113888.0,0
113895.0,0
113896.0,0
113897.0,2
113923.0,0
113927.0,0
113937.0,0
113943.0,2
113947.0,0
113950.0,0
113970.0,0
113977.0,0
113993.0,0
113997.0,0
113998.0,0
114002.0,0
114003.0,2
114006.0,0
114009.0,2
114010.0,0
114015.0,2
114018.0,0
114020.0,0
114026.0,0
114028.0,2
114031.0,0
114034.0,0
114051.0,0
114052.0,2
114058.0,2
114059.0,0
114060.0,0
114062.0,0
114067.0,0
114071.0,0
114072.0,0
114075.0,0
114077.0,0
114090.0,2
114092.0,0
114095.0,0
114101.0,0
114102.0,0
114107.0,2
114115.0,0
114117.0,0
114118.0,0
114119.0,0
114127.0,0
114128.0,0
114133.0,0
114135.0,2
114139.0,0
114140.0,0
114141.0,0
114145.0,0
114147.0,0
114148.0,2
114149.0,0
114151.0,0
114155.0,0
114156.0,0
114164.0,0
114165.0,0
114174.0,0
114175.0,0
114176.0,2
114179.0,0
114180.0,0
114184.0,0
114189.0,0
114192.0,0
114207.0,0
114210.0,0
114211.0,0
114212.0,0
114213.0,0
114214.0,2
114221.0,0
114223.0,0
114224.0,0
114225.0,0
114234.0,0
114238.0,2
114239.0,0
114251.0,0
114257.0,0
114263.0,2
114267.0,0
114272.0,0
114276.0,0
114285.0,0
114292.0,0
114294.0,0
114296.0,0
114300.0,0
114301.0,0
114304.0,0
114306.0,0
114307.0,0
114308.0,0
114309.0,0
114310.0,2
114320.0,2
114322.0,0
114324.0,0
114328.0,0
114337.0,0
114345.0,0
114361.0,0
114362.0,0
114370.0,0
114371.0,0
114380.0,0
114382.0,0
114385.0,0
114387.0,0
114390.0,0
114391.0,0
114392.0,0
114396.0,0
114398.0,0
114399.0,0
114402.0,0
114403.0,0
114406.0,0
114407.0,2
114410.0,0
114414.0,0
114426.0,2
114429.0,2
114433.0,0
114438.0,0
114439.0,0
114446.0,0
114451.0,0
114456.0,2
114458.0,0
114459.0,0
114460.0,0
114464.0,0
114469.0,0
114473.0,0
114479.0,0
114481.0,0
114483.0,0
114484.0,0
114485.0,0
114490.0,0
114497.0,0
114498.0,0
114499.0,0
114500.0,0
114502.0,0
114503.0,0
114506.0,2
114507.0,0
114508.0,0
114511.0,0
114528.0,0
114530.0,0
114538.0,0
114543.0,0
114547.0,0
114548.0,2
114549.0,0
114550.0,0
114557.0,0
114560.0,0
114563.0,0
114567.0,0
114571.0,2
114572.0,0
114588.0,0
114591.0,0
114597.0,0
114598.0,2
114604.0,0
114606.0,0
114613.0,0
114619.0,0
114622.0,0
114625.0,0
114628.0,2
114633.0,0
114636.0,0
114638.0,0
114639.0,0
114640.0,0
114642.0,0
114649.0,0
114651.0,1
114654.0,0
114655.0,0
114657.0,0
114658.0,0
114659.0,0
114660.0,0
114661.0,0
114664.0,2
114671.0,0
114673.0,0
114676.0,2
114677.0,0
114678.0,2
114680.0,0
114681.0,0
114682.0,2
114689.0,0
114692.0,0
114707.0,0
114718.0,0
114728.0,0
114733.0,0
114774.0,0
114778.0,0
114779.0,0
114780.0,0
114795.0,0
